bib_key,sr_id,sr_doi,refnum,year,doi,url,source,raw
Malgaroli2023_ref0087,Malgaroli2023,10.1038/s41398-023-02592-2,87,2022,,,,"Alonso-Sánchez MF, Ford SD, MacKinley M, Silva A, Limongi R, Palaniyappan L.
Progressive changes in descriptive discourse in First Episode Schizophrenia: a
longitudinal computational semantics study. Schizophrenia. 2022;8:36."
Malgaroli2023_ref0089,Malgaroli2023,10.1038/s41398-023-02592-2,89,2018,,,,"Corcoran CM, Carrillo F, Fernández-Slezak D, Bedi G, Klim C, Javitt DC, et al.
Prediction of psychosis across protocols and risk cohorts using automated
language analysis. World Psychiatry. 2018;17:67–75."
Malgaroli2023_ref0090,Malgaroli2023,10.1038/s41398-023-02592-2,90,2022,,,,"Mota NB, Ribeiro M, Malcorra BLC, Atídio JP, Haguiara B, Gadelha A. Happy
thoughts: What computational assessment of connectedness and emotional
words can inform about early stages of psychosis. Schizophrenia Res.
2022;259:38–47."
Malgaroli2023_ref0091,Malgaroli2023,10.1038/s41398-023-02592-2,91,2019,,,,"Palaniyappan L, Mota NB, Oowise S, Balain V, Copelli M, Ribeiro S, et al. Speech
structure links the neural and socio-behavioural correlates of psychotic disorders. Prog Neuro-Psychopharmacol Biol Psychiatry. 2019;88:112–20."
Malgaroli2023_ref0092,Malgaroli2023,10.1038/s41398-023-02592-2,92,2022,,,,"Alonso-Sánchez MF, Limongi R, Gati J, Palaniyappan L. Language network selfinhibition
and
semantic
similarity
in
ﬁrst-episode
schizophrenia:
A
computational-linguistic and effective connectivity approach. Schizophrenia
Res. 2022;259:97–103."
Malgaroli2023_ref0093,Malgaroli2023,10.1038/s41398-023-02592-2,93,2006,,http://arxiv.org/abs/2006.08336,,"Xezonaki D, Paraskevopoulos G, Potamianos A, Narayanan S. Affective conditioning on hierarchical networks applied to depression detection from transcribed clinical interviews. Preprint at http://arxiv.org/abs/2006.08336."
Malgaroli2023_ref0094,Malgaroli2023,10.1038/s41398-023-02592-2,94,2015,,,,"Dirkse D, Hadjistavropoulos HD, Hesser H, Barak A. Linguistic analysis of communication in therapist-assisted internet-delivered cognitive behavior therapy
for generalized anxiety disorder. Cogn Behav Ther. 2015;44:21–32."
Malgaroli2023_ref0095,Malgaroli2023,10.1038/s41398-023-02592-2,95,2018,,,,"Carrillo F, Sigman M, Fernández Slezak D, Ashton P, Fitzgerald L, Stroud J, et al.
Natural speech algorithm applied to baseline interview data can predict which
patients will respond to psilocybin for treatment-resistant depression. J Affect
Disord. 2018;230:84–6."
Malgaroli2023_ref0096,Malgaroli2023,10.1038/s41398-023-02592-2,96,2023,,,,"Howes C, Purver M, McCabe R. Linguistic indicators of severity and progress in
online text-based therapy for depression. Proceedings of the workshop on
computational linguistics and clinical psychology: from linguistic signal to
M. Malgaroli et al.
15
Translational Psychiatry  (2023) 13:309 
clinical reality. Baltimore, Maryland, USA: Association for Computational Linguistics; 2014. p. 7–16."
Malgaroli2023_ref0097,Malgaroli2023,10.1038/s41398-023-02592-2,97,2017,,,,"He Q, Veldkamp BP, Glas CAW, de Vries T. Automated assessment of patients’
self-narratives for posttraumatic stress disorder screening using natural language processing and text mining. Assessment. 2017;24:157–72."
Malgaroli2023_ref0098,Malgaroli2023,10.1038/s41398-023-02592-2,98,2021,,,,"Son Y, Clouston SAP, Kotov R, Eichstaedt JC, Bromet EJ, Luft BJ, et al. World
Trade Center responders in their own words: predicting PTSD symptom trajectories
with
AI-based
language
analyses
of
interviews.
Psychol
Med.
2021;53:918–26."
Malgaroli2023_ref0099,Malgaroli2023,10.1038/s41398-023-02592-2,99,2021,,,,"Weintraub MJ, Posta F, Arevian AC, Miklowitz DJ. Using machine learning analyses of speech to classify levels of expressed emotion in parents of youth with
mood disorders. J Psychiatr Res. 2021;136:39–46."
Malgaroli2023_ref0100,Malgaroli2023,10.1038/s41398-023-02592-2,100,2017,,,,"Tseng S-Y, Baucom B, Georgiou P. Approaching human performance in behavior
estimation in couples therapy using deep sentence embeddings. In: Interspeech
2017. ISCA; 2017. p 3291–95."
Malgaroli2023_ref0101,Malgaroli2023,10.1038/s41398-023-02592-2,101,2019,,,,"Provoost S, Ruwaard J, van Breda W, Riper H, Bosse T. Validating automated
sentiment analysis of online cognitive behavioral therapy patient texts: an
exploratory study. Front Psychol. 2019;10:1065."
Malgaroli2023_ref0103,Malgaroli2023,10.1038/s41398-023-02592-2,103,2020,,,,"Glauser T, Santel D, DelBello M, Faist R, Toon T, Clark P, et al. Identifying epilepsy
psychiatric
comorbidities
with
machine
learning.
Acta
Neurol
Scand.
2020;141:388–96."
Malgaroli2023_ref0104,Malgaroli2023,10.1038/s41398-023-02592-2,104,2017,,,,"Kshirsagar R, Morris R, Bowman S. Detecting and explaining crisis. Proceedings
of the fourth workshop on computational linguistics and clinical psychology—
from linguistic signal to clinical reality. Vancouver, BC: Association for Computational Linguistics; 2017. p. 66–73."
Malgaroli2023_ref0105,Malgaroli2023,10.1038/s41398-023-02592-2,105,2021,,,,"Xu Z, Xu Y, Cheung F, Cheng M, Lung D, Law YW, et al. Detecting suicide risk
using knowledge-aware natural language processing and counseling service
data. Soc Sci Med. 2021;283:114176."
Malgaroli2023_ref0106,Malgaroli2023,10.1038/s41398-023-02592-2,106,2015,,,,"Baggott MJ, Kirkpatrick MG, Bedi G, de Wit H. Intimate insight: MDMA changes
how people talk about signiﬁcant others. J Psychopharmacol. 2015;29:669–77."
Malgaroli2023_ref0107,Malgaroli2023,10.1038/s41398-023-02592-2,107,2020,,,,"Norman KP, Govindjee A, Norman SR, Godoy M, Cerrone KL, Kieschnick DW,
et al. Natural language processing tools for assessing progress and outcome of
two veteran populations: cohort study from a novel online intervention for
posttraumatic growth. JMIR Form Res. 2020;4:e17424."
Malgaroli2023_ref0108,Malgaroli2023,10.1038/s41398-023-02592-2,108,2021,,,,"Shapira N, Lazarus G, Goldberg Y, Gilboa-Schechtman E, Tuval-Mashiach R,
Juravski D, et al. Using computerized text analysis to examine associations
between linguistic features and clients’ distress during psychotherapy. J
Counseling Psychol. 2021;68:77–87."
Malgaroli2023_ref0109,Malgaroli2023,10.1038/s41398-023-02592-2,109,2021,,,,"Burkhardt HA, Alexopoulos GS, Pullmann MD, Hull TD, Areán PA, Cohen T.
Behavioral activation and depression symptomatology: longitudinal assessment
of linguistic indicators in text-based therapy sessions. J Med Internet Res.
2021;23:e28244."
Malgaroli2023_ref0110,Malgaroli2023,10.1038/s41398-023-02592-2,110,2022,,,,"Malins S, Figueredo G, Jilani T, Long Y, Andrews J, Rawsthorne M, et al. Developing an automated assessment of in-session patient activation for psychological therapy: codevelopment approach. JMIR Med Inf. 2022;10:e38168."
Malgaroli2023_ref0111,Malgaroli2023,10.1038/s41398-023-02592-2,111,2019,,,,"SPark S, Kim D, Oh A. Conversation model ﬁne-tuning for classifying client
utterances in counseling dialogues. 2019. IEEE 31st International Conference on
Tools with Artiﬁcial Intelligence (ICTAI), IEEE. p. 339–47."
Malgaroli2023_ref0112,Malgaroli2023,10.1038/s41398-023-02592-2,112,2022,,,,"Nook EC, Hull TD, Nock MK, Somerville LH. Linguistic measures of psychological
distance track symptom levels and treatment outcomes in a large set of psychotherapy transcripts. Proc Natl Acad Sci USA. 2022;119:e2114737119."
Malgaroli2023_ref0113,Malgaroli2023,10.1038/s41398-023-02592-2,113,2019,,,,"Lee F-T, Hull D, Levine J, Ray B, McKeown K. Identifying therapist conversational
actions across diverse psychotherapeutic approaches. Proceedings of the sixth
workshop on computational linguistics and clinical psychology. Minneapolis,
Minnesota: Association for Computational Linguistics; 2019. p. 12–23."
Malgaroli2023_ref0114,Malgaroli2023,10.1038/s41398-023-02592-2,114,2014,,,,"Atkins DC, Steyvers M, Imel ZE, Smyth P. Scaling up the evaluation of psychotherapy: evaluating motivational interviewing ﬁdelity via statistical text
classiﬁcation. Implement Sci. 2014;9:49."
Malgaroli2023_ref0115,Malgaroli2023,10.1038/s41398-023-02592-2,115,2016,,,,"Can D, Marín RA, Georgiou PG, Imel ZE, Atkins DC, Narayanan SS. “It sounds
like…”: A natural language processing approach to detecting counselor
reﬂections in motivational interviewing. J Counseling Psychol. 2016;63:343–50."
Malgaroli2023_ref0116,Malgaroli2023,10.1038/s41398-023-02592-2,116,2019,,,,"Cao J, Tanana M, Imel ZE, Poitras E, Atkins DC, Srikumar V. Observing dialogue in
therapy: categorizing and forecasting behavioral codes. Proceedings of the 57th Annual
Meeting of the Association for Computational Linguistics; 2019. p. 5599–611."
Malgaroli2023_ref0117,Malgaroli2023,10.1038/s41398-023-02592-2,117,2017,,,,"Pérez-Rosas V, Mihalcea R, Resnicow K, Singh S, Ann L, Goggin KJ, et al. Predicting counselor behaviors in motivational interviewing encounters. Proceedings of the 15th conference of the european chapter of the association for
computational linguistics: volume 1, long papers. Valencia, Spain: Association
for Computational Linguistics; 2017. p. 1128–37."
Malgaroli2023_ref0118,Malgaroli2023,10.1038/s41398-023-02592-2,118,2016,,,,"Tanana M, Hallgren KA, Imel ZE, Atkins DC, Srikumar V. A comparison of natural
language processing methods for automated coding of motivational interviewing. J Subst Abus Treat. 2016;65:43–50."
Malgaroli2023_ref0119,Malgaroli2023,10.1038/s41398-023-02592-2,119,2022,,,,"Chen Z, Flemotomos N, Imel ZE, Atkins DC, Narayanan S. Leveraging open data
and task augmentation to automated behavioral coding of psychotherapy
conversations in low-resource scenarios. 2022. In Findings of the Association for
Computational Linguistics: EMNLP 2022. 2022. p. 5787–95."
Malgaroli2023_ref0120,Malgaroli2023,10.1038/s41398-023-02592-2,120,2022,,,,"Wu Z, Helaoui R, Reforgiato Recupero D, Riboni D. Towards automated counselling decision-making: remarks on therapist action forecasting on the AnnoMI
dataset. In: Interspeech 2022. ISCA; 2022. p. 1906–10."
Malgaroli2023_ref0121,Malgaroli2023,10.1038/s41398-023-02592-2,121,2022,,,,"Hudon A, Beaudoin M, Phraxayavong K, Dellazizzo L, Potvin S, Dumais A.
Implementation of a machine learning algorithm for automated thematic
annotations in avatar: A linear support vector classiﬁer approach. Health Inform
J. 2022;28:146045822211424."
Malgaroli2023_ref0122,Malgaroli2023,10.1038/s41398-023-02592-2,122,2021,,,,"Liu Z, Peach RL, Lawrance EL, Noble A, Ungless MA, Barahona M. Listening to
mental health crisis needs at scale: using natural language processing to
understand and evaluate a mental health crisis text messaging service. Front
Digit Health. 2021;3:779091."
Malgaroli2023_ref0123,Malgaroli2023,10.1038/s41398-023-02592-2,123,2022,,,,"Mehta M, Caperton D, Axford K, Weitzman L, Atkins D, Srikumar V, et al. Psychotherapy is not one thing: simultaneous modeling of different therapeutic
approaches. Proceedings of the eighth workshop on computational linguistics
and clinical psychology. Seattle, USA: Association for Computational Linguistics;
2022. p. 47–58."
Malgaroli2023_ref0124,Malgaroli2023,10.1038/s41398-023-02592-2,124,2016,,,,"Gibson J, Can D, Xiao B, Imel ZE, Atkins DC, Georgiou P, et al. A deep learning
approach to modeling empathy in addiction counseling; 2016. p. 1447-51."
Malgaroli2023_ref0125,Malgaroli2023,10.1038/s41398-023-02592-2,125,2020,,,,"Zhang J, Danescu-Niculescu-Mizil C. Balancing objectives in counseling conversations: advancing forwards or looking backwards. In: Proceedings of the
58th annual meeting of the association for computational linguistics. 2020.
Association for Computational Linguistics 2020. p. 5276–89."
Malgaroli2023_ref0126,Malgaroli2023,10.1038/s41398-023-02592-2,126,2021,,,,"Goldberg SB, Tanana M, Imel ZE, Atkins DC, Hill CE, Anderson T. Can a computer
detect interpersonal skills? Using machine learning to scale up the Facilitative
Interpersonal Skills task. Psychother Res. 2021;31:281–8."
Malgaroli2023_ref0128,Malgaroli2023,10.1038/s41398-023-02592-2,128,2021,,,,"Christian C, Barzilai E, Nyman J, Negri A. Assessing key linguistic dimensions of
ruptures in the therapeutic alliance. J Psycholinguist Res. 2021;50:143–53."
Malgaroli2023_ref0129,Malgaroli2023,10.1038/s41398-023-02592-2,129,2021,,,,"Tsakalidis A, Atzil-Slonim D, Polakovski A, Shapira N, Tuval-Mashiach R, Liakata
M. Automatic identiﬁcation of ruptures in transcribed psychotherapy sessions.
In: Proceedings of the seventh workshop on computational linguistics and
clinical psychology: improving access. Association for Computational Linguistics;
2021. p. 122–8."
Malgaroli2023_ref0130,Malgaroli2023,10.1038/s41398-023-02592-2,130,2021,,,,"Xu Y, Chan CS, Tsang C, Cheung F, Chan E, Fung J, et al. Detecting premature
departure in online text-based counseling using logic-based pattern matching.
Internet Interventions. 2021;26:100486."
Malgaroli2023_ref0131,Malgaroli2023,10.1038/s41398-023-02592-2,131,2021,,,,"Park J, Jindal A, Kuo P, Tanana M, Lafata JE, Tai-Seale M, et al. Automated rating
of patient and physician emotion in primary care visits. Patient Educ Couns.
2021;104:2098–2105."
Malgaroli2023_ref0132,Malgaroli2023,10.1038/s41398-023-02592-2,132,2020,,,,"Syzdek
BM.
Client
and
therapist
psychotherapy
sentiment
interaction
throughout therapy. Psychol Stud. 2020;65:520–30."
Malgaroli2023_ref0133,Malgaroli2023,10.1038/s41398-023-02592-2,133,2022,,,,"Tasca AN, Carlucci S, Wiley JC, Holden M, El-Roby A, Tasca GA. Detecting defense
mechanisms from Adult Attachment Interview (AAI) transcripts using machine
learning. Psychotherapy Res. 2022;33:757–67."
Malgaroli2023_ref0134,Malgaroli2023,10.1038/s41398-023-02592-2,134,2019,,,,"Nasir M, Chakravarthula SN, Baucom B, Atkins DC, Georgiou P, Narayanan S.
Modeling interpersonal linguistic coordination in conversations using word
mover’s distance. In Interspeech. 2019, vol. 2019. pp. 1423–27."
Malgaroli2023_ref0135,Malgaroli2023,10.1038/s41398-023-02592-2,135,2018,,,,"Doré BP, Morris RR. Linguistic synchrony predicts the immediate and lasting
impact of text-based emotional support. Psychol Sci. 2018;29:1716–23."
Malgaroli2023_ref0136,Malgaroli2023,10.1038/s41398-023-02592-2,136,2012,,,,"Atkins DC, Rubin TN, Steyvers M, Doeden MA, Baucom BR, Christensen A. Topic
models: a novel method for modeling couple and family text data. J Fam Psychol. 2012;26:816."
Malgaroli2023_ref0137,Malgaroli2023,10.1038/s41398-023-02592-2,137,2018,,,,"Chaoua I, Recupero DR, Consoli S, Härmä A, Helaoui R. Detecting and tracking
ongoing topics in psychotherapeutic conversations. In: AIH@IJCAI. 2018. p.
97–108."
Malgaroli2023_ref0138,Malgaroli2023,10.1038/s41398-023-02592-2,138,2017,,,,"Gaut G, Steyvers M, Imel ZE, Atkins DC, Smyth P. Content coding of psychotherapy transcripts using labeled topic models. IEEE J Biomed Health
Informatics. 2017;21:476–87."
Malgaroli2023_ref0139,Malgaroli2023,10.1038/s41398-023-02592-2,139,2022,,,,"Shidara K, Tanaka H, Asada R, Higashiyama K, Adachi H, Kanayama D, et al.
Linguistic features of clients and counselors for early detection of mental health
issues in online text-based counseling. 2022 44th annual international conference of the IEEE engineering in medicine & biology society (EMBC). Glasgow,
Scotland, United Kingdom: IEEE; 2022. p. 2668–71."
Malgaroli2023_ref0140,Malgaroli2023,10.1038/s41398-023-02592-2,140,2015,,,,"Imel ZE, Steyvers M, Atkins DC. Computational psychotherapy research: Scaling up
the evaluation of patient–provider interactions. Psychotherapy. 2015;52:19–30."
Malgaroli2023_ref0141,Malgaroli2023,10.1038/s41398-023-02592-2,141,2023,,,,"Hoogendoorn M, Berger T, Schulz A, Stolz T, Szolovits P. Predicting social anxiety
treatment outcome based on therapeutic email conversations. IEEE J Biomed
Health Inform. 2017;21:1449–59.
M. Malgaroli et al.
16
Translational Psychiatry  (2023) 13:309"
Malgaroli2023_ref0142,Malgaroli2023,10.1038/s41398-023-02592-2,142,2017,,,,"Pace A, Luo R, Hirsh-Pasek K, Golinkoff RM. Identifying pathways between
socioeconomic
status
and
language
development.
Annu
Rev
Linguist.
2017;3:285–308."
Malgaroli2023_ref0143,Malgaroli2023,10.1038/s41398-023-02592-2,143,2019,,https://doi.org/10.1145/,,"Zhang XS, Tang F, Dodge HH, Zhou J, Wang F. Metapred: Meta-learning for
clinical risk prediction with limited patient electronic health records. In
Proceedings of the 25th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining (KDD '19). 2019. Association for Computing
Machinery,
New
York,
NY,
USA,
p.
2487–95.
https://doi.org/10.1145/
3292500.33307792019."
Malgaroli2023_ref0144,Malgaroli2023,10.1038/s41398-023-02592-2,144,2021,,,,"Skivington K, Matthews L, Simpson SA, Craig P, Baird J, Blazeby JM, et al. A new
framework for developing and evaluating complex interventions: update of
Medical Research Council guidance. BMJ. 2021;374."
Malgaroli2023_ref0145,Malgaroli2023,10.1038/s41398-023-02592-2,145,2016,,,,O’Neil C Weapons of math destruction. Crown; 2016.
